gene1410	172	89	83
gene1411	39	18	21
gene1412	64	31	33
gene1413	207	98	109
gene1414	59	20	39
gene1415	24	13	11
gene1416	28	22	6
gene1417	75	33	42
gene1418	49	27	22
gene1419	423	219	204
gene1420	16	10	7
gene1421	42	23	21
gene1422	7	5	3
gene1423	384	197	187
gene1424	15	5	10
gene1425	7	3	4
gene1426	79	37	42
gene1427	73	36	37
gene1428	36	20	16
gene1429	154	83	71
gene1430	187	81	106
gene1431	135	70	65
gene1432	42	17	25
gene1433	56	25	31
gene1434	64	35	29
gene1435	72	40	32
gene1436	28	13	15
gene1437	50	30	22
gene1438	10	4	8
gene1439	5	6	1
gene1440	41	23	20
gene1441	18	16	13
gene1442	52	33	30
gene1443	2	0	2
gene1444	1	0	1
gene1445	7	3	4
gene1446	8	4	4
gene1447	0	0	0
gene1448	8	6	2
gene1450	2	0	2
gene1451	25	23	2
gene1452	1	0	1
gene1453	4	2	2
gene1454	1	0	1
gene1455	2	0	2
gene1456	0	0	0
gene1457	6	3	6
gene1458	16	6	13
gene1459	1	1	0
gene1460	1	0	1
gene1461	8	2	6
gene1462	16	7	9
gene1463	9	4	5
gene1464	166	90	76
gene1465	12	8	4
gene1466	18	8	10
gene1467	21	8	13
gene1468	17	10	7
gene1469	16	12	4
gene1470	39	17	22
gene1471	14	10	6
gene1472	29	18	13
gene1473	17	7	10
gene1474	49	23	26
gene1475	51	32	29
gene1476	13	10	16
gene1477	56	24	35
gene1478	14	9	5
gene1479	19	4	15
gene1480	19	13	6
gene1481	48	19	29
gene1482	54	16	38
gene1483	21	13	8
gene1484	93	47	46
gene1485	20	9	11
gene1486	148	67	81
gene1487	25	10	15
gene1489	3	3	0
gene1490	6	4	2
gene1491	7	4	3
gene1492	1	0	1
gene1493	0	0	0
gene1494	4	3	1
gene1495	24	13	13
gene1496	33	22	13
gene1497	44	25	19
gene1498	96	54	42
gene1499	6	2	4
gene1500	6	5	1
gene1501	40	16	24
gene1502	3	2	1
gene1503	4	2	2
gene1504	12	7	5
gene1505	2	1	1
gene1506	0	0	0
gene1507	1	0	1
gene1508	3	1	2
gene1509	10	5	5
gene1510	19	6	13
gene1511	33	20	13
gene1512	16	10	6
gene1513	21	12	9
gene1514	17	8	9
gene1515	18	7	11
gene1516	42	24	19
gene1517	58	24	43
gene1518	6	9	5
gene1519	102	44	58
gene1520	83	45	38
gene1521	41	20	21
gene1522	110	56	56
gene1523	5	4	3
gene1524	13	5	8
gene1525	17	10	7
gene1526	3	1	2
gene1527	30	21	9
gene1529	4	1	3
gene1530	3	2	1
gene1531	1	1	0
gene1532	5	3	2
gene1533	110	51	59
gene1534	113	59	56
gene1535	18	10	10
gene1536	27	18	10
gene1537	46	21	26
gene1538	91	50	41
gene1539	308	148	160
gene1540	273	137	136
gene1541	61	37	24
gene1542	182	87	95
gene1544	13	7	6
gene1545	6	2	4
gene1546	35	19	16
gene1547	480	239	241
gene1548	34	19	15
gene1549	103	56	47
gene1550	11	6	5
gene1551	50	31	25
gene1552	156	60	102
gene1553	12	5	7
gene1554	15	8	7
gene1555	4	2	2
gene1556	32	22	10
gene1558	71	42	29
gene1559	39	19	20
gene1560	182	97	85
gene1561	39	18	21
gene1562	37	18	19
gene1563	26	13	15
gene1564	50	24	28
gene1566	10	6	9
gene1567	26	16	15
gene1568	111	56	55
gene1569	127	73	58
gene1570	24	18	10
gene1571	72	44	30
gene1572	27	14	15
gene1573	109	65	44
gene1576	10	5	5
gene1577	67	34	33
gene1578	12	8	9
gene1579	24	14	15
gene1580	11	3	10
gene1581	32	22	18
gene1582	8	6	8
gene1583	9	2	7
gene1584	401	211	190
gene1585	18	13	5
gene1586	11	3	8
gene1587	14	7	7
gene1588	18	9	9
gene1589	918	466	455
gene1590	184	110	86
gene1591	92	47	54
gene1592	8	2	6
gene1593	10	7	3
gene1594	2	0	2
gene1595	4	1	3
gene1596	31	15	16
gene1597	4	3	1
gene1599	0	0	0
gene1601	143	74	69
gene1602	9	3	6
gene1603	69	33	36
gene1604	0	0	0
gene1605	36	18	18
gene1606	45	21	24
gene1607	282	134	148
gene1608	74	44	30
gene1609	36	18	18
gene1610	45	23	28
gene1611	0	3	3
gene1612	2	1	1
gene1613	6	5	1
gene1614	3	2	1
gene1615	7	4	3
gene1616	5	4	2
gene1617	5	3	3
gene1619	20	7	13
gene1621	29	15	14
gene1622	31	17	14
gene1623	216	107	109
gene1624	43	20	23
gene1625	42	17	25
gene1626	26	9	17
gene1628	47	24	23
gene1629	27	12	15
gene1630	26	12	14
gene1631	10	4	6
gene1632	82	39	43
gene1633	72	28	44
gene1634	347	180	167
gene1635	53	29	24
gene1636	27	12	15
gene1637	123	55	68
gene1638	29	13	16
gene1639	75	46	29
gene1640	12	6	6
gene1641	71	35	36
gene1642	174	87	87
gene1643	269	149	120
gene1644	414	209	205
gene1645	554	288	266
gene1646	89	54	35
gene1647	84	50	34
gene1648	84	46	38
gene1649	58	26	32
gene1650	35	23	12
gene1651	98	56	42
gene1652	7	3	4
gene1653	60	34	26
gene1654	11	10	1
gene1655	13	11	2
gene1656	63	35	28
gene1657	311	152	159
gene1658	24	12	12
gene1659	37	19	18
gene1660	77	37	40
gene1661	43	17	26
gene1662	40	29	11
gene1663	16	9	7
gene1664	363	167	196
gene1665	228	119	109
gene1666	82	34	48
gene1670	59	36	23
gene1671	79	37	42
gene1672	24	14	10
gene1673	19	8	12
gene1674	90	45	46
gene1675	19	11	8
gene1676	4	3	1
gene1677	1	0	1
gene1678	59	28	31
gene1679	159	79	80
gene1680	278	149	129
gene1681	159	97	65
gene1682	23	10	16
gene1683	2	1	1
gene1684	3	1	2
gene1685	6	2	4
gene1686	9	3	6
gene1687	3	1	2
gene1688	53	37	16
gene1689	92	44	48
gene1693	15	5	10
gene1694	5	3	2
gene1695	5	3	3
gene1696	35	15	21
gene1697	30	12	18
gene1698	13	6	7
gene1699	679	340	339
gene1700	359	183	176
gene1701	1285	625	660
gene1702	1842	962	880
gene1703	573	262	311
gene1704	778	391	387
gene1705	258	127	131
gene1706	56	26	30
gene1707	18	7	11
gene1708	33	14	19
gene1709	61	26	35
gene1710	32	15	17
gene1711	65	38	27
gene1712	44	27	17
gene1713	84	39	45
gene1714	35	16	25
gene1715	29	22	13
gene1716	7	3	5
gene1717	80	55	26
gene1718	20	12	9
gene1719	11	9	3
gene1720	90	47	43
gene1721	44	21	27
gene1722	103	48	59
gene1723	126	45	81
gene1724	27	13	14
gene1725	17	9	8
gene1726	7	2	5
gene1727	5	2	3
gene1728	30	11	19
gene1729	6	3	3
gene1730	20	10	10
gene1731	62	24	41
gene1732	25	15	13
gene1734	4	1	3
gene1736	19	10	9
gene1737	1	1	0
gene1738	15	6	9
gene1739	15	10	9
gene1740	3	4	3
gene1741	3	2	1
gene1742	50	24	26
gene1743	2	2	0
gene1744	4	3	1
gene1745	36	16	20
gene1746	13	14	3
gene1747	11	5	10
gene1748	45	17	28
gene1749	15	11	7
gene1750	2	4	1
gene1751	195	105	90
gene1752	54	20	34
gene1753	90	42	48
gene1754	13	10	6
gene1755	15	6	12
gene1756	13	6	7
gene1757	0	0	0
gene1758	11	7	5
gene1759	0	0	1
gene1760	12	6	8
gene1761	4	1	5
gene1762	7	5	2
gene1763	39	19	20
gene1764	10	4	6
gene1765	32	14	18
gene1767	16	8	8
gene1768	6	0	6
gene1769	52	24	28
gene1770	11	6	5
gene1771	17	8	9
gene1772	12	6	6
gene1773	39	21	18
gene1774	41	27	14
gene1775	25	12	13
gene1776	200	107	93
gene1777	109	55	54
gene1778	33	14	19
gene1779	89	52	37
gene1780	132	69	63
gene1781	124	53	71
gene1782	25	12	17
gene1783	7	8	3
gene1784	7	3	4
gene1785	17	6	11
gene1786	7	1	6
gene1787	195	122	73
gene1788	92	41	51
gene1789	12	7	5
gene1790	63	35	28
gene1791	25	13	12
gene1792	27	18	11
gene1793	33	16	19
gene1794	20	11	9
gene1795	26	10	23
gene1796	14	10	11
gene1797	10	6	6
gene1798	34	17	32
gene1799	40	25	28
gene1800	58	41	30
gene1801	76	40	49
gene1802	23	10	13
gene1804	64	36	28
gene1805	24	19	16
gene1806	27	22	16
gene1807	59	29	30
gene1808	33	22	11
gene1809	16	6	10
gene1810	78	35	43
gene1811	66	40	31
gene1812	17	12	10
gene1813	8	3	5
gene1814	96	50	46
gene1815	17	9	8
gene1816	22	8	14
gene1817	45	18	27
gene1818	42	25	17
gene1819	3	1	2
gene1820	15	7	10
gene1821	17	4	15
gene1822	23	6	17
gene1823	15	9	8
gene1824	16	9	9
gene1825	23	12	11
gene1826	115	44	71
gene1827	143	76	67
gene1828	4	2	2
gene1829	21	13	8
gene1830	32	13	19
gene1831	36	14	22
gene1832	41	22	22
gene1833	12	5	10
gene1835	45	26	19
gene1836	76	33	43
gene1837	24	11	13
gene1838	14	9	13
gene1839	12	12	8
gene1840	1	2	1
gene1841	6	1	7
gene1842	2	2	0
gene1843	7	2	5
gene1844	20	8	12
gene1845	40	26	14
gene1846	0	0	0
gene1847	4	1	3
gene1849	6	3	3
gene1850	7	3	6
gene1851	101	50	53
gene1852	21	13	8
gene1853	188	90	98
gene1854	253	132	121
gene1855	9	5	4
gene1856	80	48	32
gene1857	17	13	4
gene1858	403	222	209
gene1859	66	52	42
gene1860	31	19	12
gene1861	53	25	28
gene1862	57	33	24
gene1863	54	28	26
gene1864	61	25	36
gene1865	18	12	6
gene1866	5	0	5
gene1867	97	43	62
gene1868	75	46	37
gene1869	129	68	61
gene1870	59	43	16
gene1871	215	106	109
gene1872	15	10	5
gene1873	42	28	14
gene1874	16	9	7
gene1875	16	9	7
gene1876	26	12	14
gene1877	2	0	2
gene1878	89	43	46
gene1880	4	1	3
gene1882	4	2	2
gene1883	0	0	0
gene1884	4	3	1
gene1885	5	0	5
gene1887	223	115	108
gene1888	298	150	148
gene1889	0	0	0
gene1890	0	0	0
gene1891	0	0	0
gene1892	2	0	2
gene1893	2	1	1
gene1894	0	0	0
gene1895	4	0	4
gene1896	6	3	3
gene1897	1	1	0
gene1898	105	53	52
gene1899	120	69	56
gene1900	41	22	24
gene1901	7	5	2
gene1902	5	2	3
gene1903	5	5	2
gene1904	1	2	1
gene1905	129	87	93
gene1906	46	51	46
gene1907	31	15	16
gene1908	7	5	2
gene1909	11	5	6
gene1910	2	0	2
gene1911	0	0	0
gene1912	3	0	3
gene1913	26	15	11
gene1914	4	0	4
gene1915	5	2	3
gene1916	1	0	1
gene1917	0	0	0
gene1918	0	0	0
gene1919	0	0	0
gene1920	0	0	0
gene1921	0	0	0
gene1922	0	0	0
gene1923	0	0	0
gene1924	1	1	0
gene1925	4	2	2
gene1926	16	4	12
gene1927	18	11	7
gene1928	27	16	11
gene1929	15	6	9
gene1930	6	2	4
gene1931	5	0	5
gene1932	0	0	0
gene1933	2	0	2
gene1934	1	1	0
gene1935	16	6	10
gene1936	4	3	1
gene1937	2	0	2
gene1938	0	0	0
gene1939	2	3	1
gene1940	1	0	3
gene1941	325	144	181
gene1942	1	8	17
gene1943	597	315	306
gene1944	315	155	160
gene1949	17	5	12
gene1950	24	10	14
gene1951	355	177	178
gene1952	46	19	27
gene1953	9	5	4
gene1954	144	74	70
gene1955	59	33	26
gene1956	127	76	51
gene1957	274	140	134
gene1958	108	56	52
gene1959	71	39	32
gene1960	144	62	82
gene1961	23	11	12
gene1962	18	9	15
gene1963	57	23	42
gene1964	69	38	47
gene1965	569	305	278
gene1966	406	198	208
gene1967	532	271	261
gene1968	88	45	43
gene1969	53	24	29
gene1970	103	59	44
gene1971	60	30	30
gene1972	14	5	9
gene1973	18	9	9
gene1974	30	15	15
gene1975	9	6	3
gene1976	791	430	362
gene1977	0	1	0
gene1978	188	89	99
gene1979	100	50	50
gene1980	866	443	423
gene1981	454	221	233
gene1982	1797	902	895
gene1983	599	306	293
gene1984	1015	514	501
gene1985	1924	1020	904
gene1986	1097	539	558
gene1987	35	16	19
gene1988	51	33	18
gene1989	5208	2596	2612
gene1990	527	271	256
gene1991	401	218	183
gene1992	180	101	79
gene1994	0	0	0
gene1996	81	42	39
gene1997	18	7	11
gene1998	27	13	14
gene1999	36	9	27
gene2000	45	24	21
gene2001	33	16	17
gene2002	45	27	18
gene2003	101	58	49
gene2004	26	19	13
gene2005	15	5	10
gene2006	49	23	26
gene2007	7	2	5
gene2008	0	0	0
gene2009	14	7	7
gene2011	8	6	4
gene2012	9	5	6
gene2013	24	11	13
gene2014	2	2	0
gene2015	14	6	8
gene2016	1	1	0
gene2017	0	0	0
gene2018	0	0	0
gene2019	4	2	2
gene2020	6	5	1
gene2021	1	0	1
gene2022	0	0	0
gene2023	56	27	29
gene2024	19	5	14
gene2025	30	13	17
gene2026	63	37	26
gene2027	40	25	15
gene2028	41	18	23
gene2029	21	11	10
gene2030	79	43	50
gene2031	25	23	16
gene2032	58	37	21
gene2033	37	24	13
gene2034	21	7	14
gene2037	14	9	5
gene2038	15	12	12
gene2039	89	48	50
gene2040	23	16	18
gene2041	40	25	26
gene2042	16	7	9
gene2043	235	128	107
gene2044	2350	1157	1193
gene2045	36	22	15
gene2046	243	124	120
gene2047	73	31	42
gene2048	62	30	32
gene2049	31	17	14
gene2050	122	74	65
gene2051	53	34	37
gene2052	41	24	20
gene2053	36	19	19
gene2054	15	9	6
gene2055	37	18	19
gene2056	7	4	3
gene2057	90	44	46
gene2058	276	133	143
gene2059	221	128	93
gene2060	380	200	180
gene2061	163	81	90
gene2062	46	24	32
gene2063	661	326	337
gene2064	74	42	32
gene2065	42	23	19
gene2066	44	11	33
gene2067	9	4	5
gene2068	63	33	30
gene2069	214	97	117
gene2070	6154	3084	3070
gene2071	5	3	2
gene2072	7	4	3
gene2073	7	3	4
gene2074	7	3	4
gene2075	0	0	0
gene2076	6	5	1
gene2077	3	1	2
gene2078	19	7	12
gene2079	66	34	32
gene2080	87	52	35
gene2081	167	84	83
gene2082	17	14	8
gene2083	50	29	26
gene2084	13	7	7
gene2085	1	1	1
gene2086	2	2	0
gene2087	0	0	0
gene2088	2	0	2
gene2089	1	0	1
gene2090	27	9	18
gene2091	11	7	4
gene2092	7	4	3
gene2093	13	10	3
gene2094	0	0	0
gene2095	9	3	6
gene2096	9	4	5
gene2097	44	25	19
gene2098	21	11	10
gene2099	13	2	11
gene2100	25	11	14
gene2101	49	25	24
gene2102	25	14	11
gene2103	30	18	12
gene2104	30	14	16
gene2105	4	2	2
gene2106	16	6	10
gene2107	82	31	51
gene2108	9	5	5
gene2109	5	5	1
gene2110	19	9	10
gene2111	204	123	81
gene2112	42	25	18
gene2113	65	36	30
gene2114	86	56	30
gene2115	70	36	40
gene2116	88	51	43
gene2117	6	11	15
gene2118	17	20	17
gene2119	68	36	32
gene2120	37	18	19
gene2121	15	9	6
gene2122	23	11	13
gene2123	4	3	2
gene2124	42	16	26
gene2125	11	10	4
gene2126	17	7	13
gene2127	50	28	22
gene2128	45	18	27
gene2129	36	20	16
gene2130	22	11	11
gene2131	46	23	23
gene2132	32	19	13
gene2133	202	109	105
gene2134	18	15	15
gene2135	119	64	55
gene2136	88	53	35
gene2137	466	225	241
gene2138	813	414	399
gene2139	116	59	57
gene2140	251	123	128
gene2141	151	85	66
gene2142	272	132	140
gene2143	52	29	23
gene2144	40	15	25
gene2146	4	2	2
gene2147	17	11	6
gene2148	0	0	0
gene2149	6	5	1
gene2150	2	1	1
gene2151	0	0	0
gene2152	0	0	0
gene2153	45	20	25
gene2154	4	1	3
gene2155	3	1	2
gene2156	2	0	2
gene2157	0	0	0
gene2158	2	0	2
gene2160	33	12	21
gene2161	11	2	9
gene2162	11	4	7
gene2163	7	4	3
gene2164	10	5	5
gene2165	21	7	14
gene2166	4	1	3
gene2167	4	3	1
gene2168	3	2	1
gene2169	0	0	0
gene2170	3	2	1
gene2172	2	0	2
gene2174	2	1	1
gene2175	0	0	0
gene2176	2	2	0
gene2177	4	3	2
gene2178	2	0	3
gene2179	2	1	1
gene2181	3	3	0
gene2182	0	0	0
gene2183	3	1	2
gene2184	6	3	3
gene2185	6	2	4
gene2187	191	100	91
gene2188	188	111	77
gene2189	9	4	5
gene2190	3	1	2
gene2191	0	0	0
gene2192	1	0	1
gene2193	9	3	6
gene2194	3	2	1
gene2195	18	10	8
gene2196	2	1	1
gene2197	37	19	18
gene2198	79	33	46
gene2200	25	11	14
gene2201	95	51	44
gene2202	28	15	15
gene2203	21	14	9
gene2204	10	6	4
gene2205	21	8	13
gene2206	19	10	12
gene2207	56	29	30
gene2208	10	6	4
gene2209	13	6	7
gene2210	5	4	1
gene2211	28	14	14
gene2212	24	17	16
gene2213	18	10	17
gene2214	181	78	107
gene2215	37	23	18
gene2216	3	0	4
gene2217	6	4	3
gene2218	67	30	37
gene2220	1	0	1
gene2221	2	1	1
gene2222	326	186	147
gene2223	35	23	19
gene2224	13	5	8
gene2225	56	24	32
gene2226	58	36	22
gene2227	84	44	40
gene2228	34	17	17
gene2229	18	14	10
gene2230	53	31	28
gene2231	9	8	6
gene2232	4	3	6
gene2233	9	1	8
gene2234	68	38	30
gene2235	6	4	6
gene2236	5	6	4
gene2237	32	12	21
gene2238	12	8	4
gene2239	52	23	29
gene2240	19	13	6
gene2241	6	3	3
gene2242	1	0	1
gene2243	4	3	1
gene2244	3	1	2
gene2245	109	52	57
gene2246	46	25	21
gene2247	22	14	8
gene2248	30	17	13
gene2249	33	21	12
gene2250	21	11	10
gene2251	30	16	14
gene2252	53	24	29
gene2253	150	70	80
gene2255	68	38	30
gene2257	23	8	15
gene2258	2	2	0
gene2259	37	21	16
gene2260	37	25	15
gene2261	17	10	10
gene2262	485	239	246
gene2263	222	113	109
gene2264	25	10	16
gene2265	20	5	16
gene2266	66	39	27
gene2267	337	168	169
gene2268	144	80	64
gene2269	66	34	43
gene2270	26	17	20
gene2271	78	35	43
gene2272	18	8	10
gene2273	5	3	2
gene2274	15	9	6
gene2275	7	6	1
gene2276	5	2	3
gene2277	3	3	0
gene2278	0	0	0
gene2279	5	3	2
gene2280	7	4	3
gene2281	10	6	4
gene2282	0	0	0
gene2283	1	0	1
gene2284	7	5	2
gene2285	21	13	8
gene2287	1	1	0
gene2289	1	1	0
gene2290	0	0	0
gene2291	0	0	0
gene2292	7	2	5
gene2293	2	1	1
gene2294	1	1	0
gene2295	7	3	4
gene2297	25	11	14
gene2298	36	14	22
gene2299	4	2	2
gene2300	5	2	3
gene2301	12	8	5
gene2302	11	9	3
gene2303	6	3	3
gene2304	9	6	3
gene2305	23	14	9
gene2307	15	7	8
gene2308	6	2	5
gene2309	39	21	19
gene2310	4	4	0
gene2311	41	25	16
gene2312	62	39	23
gene2313	23	7	16
gene2314	0	0	0
gene2315	3	0	3
gene2316	5	4	1
gene2317	5	3	2
gene2318	12	4	8
gene2319	152	85	68
gene2320	9	7	9
gene2321	67	35	43
gene2322	39	23	21
gene2323	3	2	1
gene2324	5	3	2
gene2325	27	10	17
gene2326	30	19	11
gene2327	63	35	28
gene2328	16	13	3
gene2329	19	10	9
gene2330	74	40	34
gene2331	95	56	39
gene2332	32	14	18
gene2334	1	0	1
gene2335	3	2	1
gene2336	0	0	1
gene2337	2	1	1
gene2338	0	0	0
gene2339	80	45	41
gene2340	12	12	6
gene2341	1	0	1
gene2342	0	0	0
gene2343	2	2	0
gene2344	3	3	0
gene2345	2	6	1
gene2346	14	9	10
gene2348	7	3	4
gene2349	2	1	1
gene2351	10	6	4
gene2352	10	10	7
gene2353	0	2	3
gene2354	5	3	2
gene2355	5	3	2
gene2356	2	0	2
gene2358	5	3	2
gene2359	3	1	2
gene2360	2	0	2
gene2361	1	1	0
gene2362	55	22	33
gene2363	2	1	1
gene2364	4	4	0
gene2365	1	1	0
gene2366	3	0	3
gene2367	2	2	4
gene2368	12	12	4
gene2369	5	2	3
gene2370	0	0	0
gene2371	0	0	0
gene2372	2	1	1
gene2373	10	3	7
gene2374	2	2	0
gene2375	3	1	2
gene2376	2	1	1
gene2377	1	1	0
gene2378	3	1	2
gene2379	4	1	3
gene2380	1	1	0
gene2381	1	0	1
gene2382	5	2	3
gene2383	64	33	31
gene2385	7	5	5
gene2386	13	6	10
gene2387	5	3	2
gene2388	0	0	0
gene2389	0	0	0
gene2390	2	2	0
gene2391	28	15	13
gene2392	4	1	3
gene2393	150	68	82
gene2394	111	53	58
gene2395	0	0	0
gene2396	1	1	0
gene2397	0	0	0
gene2398	0	0	0
gene2399	0	0	0
gene2400	2	0	2
gene2401	12	10	2
gene2402	0	0	1
gene2404	28	12	16
gene2405	89	45	44
gene2406	87	33	54
gene2407	377	178	199
gene2408	35	20	15
gene2409	14	5	9
gene2410	34	11	27
gene2411	8	9	3
gene2412	19	10	9
gene2413	2	0	2
gene2414	3	1	2
gene2415	0	0	0
gene2416	3	2	1
gene2417	1	0	1
gene2418	5	4	1
gene2419	4	3	1
gene2420	1	1	0
gene2421	6	4	2
gene2422	4	5	4
gene2423	17	8	14
gene2424	5	3	2
gene2425	0	0	0
gene2426	1	1	0
gene2427	36	12	25
gene2428	38	24	15
gene2429	7	4	3
gene2430	4	1	3
gene2431	3	2	1
gene2432	3	0	3
gene2434	12	7	5
gene2435	15	9	6
gene2436	30	18	12
gene2437	19	8	11
gene2438	14	8	6
gene2439	9	5	7
gene2440	2	4	1
gene2441	23	13	10
gene2442	14	6	8
gene2443	0	0	0
gene2444	4	2	2
gene2445	1	0	2
gene2446	18	4	15
gene2447	14	7	7
gene2448	9	5	4
gene2449	10	6	8
gene2450	21	13	12
gene2452	4	1	3
gene2453	4	4	0
gene2454	1	1	0
gene2455	0	2	0
gene2456	0	0	2
gene2457	0	0	0
gene2458	2	1	1
gene2459	1	0	1
gene2460	1	1	0
gene2461	1	0	1
gene2462	4	2	2
gene2463	8	1	7
gene2464	3	0	3
gene2465	0	0	0
gene2466	2	1	1
gene2467	7	1	6
gene2468	3	1	2
gene2469	3	2	1
gene2470	5	5	0
gene2471	31	11	20
gene2472	23	20	18
gene2473	88	47	56
gene2474	8	5	3
gene2475	12	7	7
gene2476	26	12	16
gene2477	144	73	71
gene2478	56	34	24
gene2479	163	89	76
gene2480	80	40	41
gene2481	12	7	6
gene2482	4	2	2
gene2483	6	2	4
gene2484	7	4	3
gene2485	80	47	33
gene2486	1	1	0
gene2487	7	5	2
gene2488	12	6	6
gene2489	14	3	11
gene2490	6	3	3
gene2491	21	9	12
gene2492	20	13	7
gene2493	9	5	4
gene2494	3	3	0
gene2495	137	67	81
gene2496	20	12	19
gene2497	40	26	18
gene2498	7	8	3
gene2499	62	38	30
gene2500	14	8	12
gene2501	23	9	14
gene2502	1	0	1
gene2503	4	1	3
gene2504	1	0	1
gene2505	8	8	1
gene2506	24	11	14
gene2507	7	3	4
gene2508	24	14	10
gene2509	24	13	11
gene2510	14	6	8
gene2511	81	36	45
gene2512	4	3	1
gene2514	3	2	1
gene2515	0	0	0
gene2516	38	20	19
gene2517	22	11	12
gene2518	1	0	1
gene2519	6	1	5
gene2520	0	0	0
gene2521	0	0	0
gene2522	1	1	0
gene2523	13	9	4
gene2524	0	1	1
gene2525	21	7	16
gene2526	1	1	0
gene2527	1	1	0
gene2528	0	0	0
gene2529	0	0	0
gene2530	0	0	0
gene2531	2	0	2
gene2532	6	4	2
gene2533	0	0	0
gene2534	0	0	0
gene2535	0	0	0
gene2536	2	1	1
gene2537	1	1	0
gene2538	0	0	0
gene2539	2	0	2
gene2540	3	4	3
gene2541	42	29	17
gene2542	16	9	7
gene2543	0	0	0
gene2544	3	2	5
gene2545	2	5	1
gene2547	622	320	302
gene2548	7	4	3
gene2549	3	3	0
gene2550	17	6	11
gene2551	6	3	9
gene2552	16	14	9
gene2553	33	19	16
gene2554	182	91	92
gene2555	243	115	148
gene2556	63	44	39
gene2557	10	9	5
gene2558	27	16	15
gene2559	4	2	2
gene2560	2	1	1
gene2561	18	10	8
gene2562	22	5	17
gene2563	6	3	4
gene2564	15	11	5
gene2565	42	23	19
gene2566	22	11	11
gene2567	54	29	25
gene2568	21	14	7
gene2569	17	8	9
gene2570	0	0	0
gene2571	10	6	4
gene2572	16	12	5
gene2573	27	12	16
gene2574	379	185	194
gene2575	57	27	30
gene2576	8	6	4
gene2577	111	55	58
gene2578	47	28	28
gene2579	31	18	22
gene2580	63	25	38
gene2581	25	18	10
gene2582	9	6	6
gene2583	1	1	0
gene2584	26	11	15
gene2585	3	2	1
gene2586	16	9	7
gene2587	398	186	212
gene2589	43	21	23
gene2590	7	3	4
gene2591	41	20	22
gene2592	46	25	22
gene2593	6	2	4
gene2594	139	69	70
gene2595	346	173	173
gene2596	87	50	37
gene2597	28	16	12
gene2598	75	32	43
gene2599	10	6	4
gene2600	19	16	11
gene2601	35	24	19
gene2602	39	22	17
gene2603	211	112	99
gene2604	28	13	15
gene2605	11	4	7
gene2606	33	17	16
gene2607	29	14	18
gene2608	69	35	37
gene2609	101	52	49
gene2610	73	41	32
gene2611	99	57	66
gene2612	13	22	15
gene2614	35	19	16
gene2615	35	18	17
gene2616	188	93	95
gene2617	56	24	32
gene2618	117	61	56
gene2619	120	57	63
gene2620	531	257	274
gene2621	10	2	13
gene2622	175	93	87
gene2623	60	34	26
gene2624	14	10	4
gene2625	73	28	45
gene2626	7	3	4
gene2628	30	15	15
gene2629	25	13	12
gene2631	194	98	96
gene2632	50	28	22
gene2633	20	13	7
gene2634	18	9	10
gene2635	12	10	3
gene2636	53	27	26
gene2637	3	1	2
gene2638	20	10	10
gene2639	28	11	17
gene2640	30	21	9
gene2641	167	88	79
gene2642	67	40	27
gene2643	80	30	50
gene2644	34	15	19
gene2645	41	23	18
gene2646	24	9	15
gene2647	59	27	32
gene2648	56	29	27
gene2649	41	25	16
gene2650	65	29	36
gene2652	13	10	3
gene2653	6	2	4
gene2654	190	87	103
gene2655	61	37	24
gene2656	42	19	23
gene2657	4	0	4
gene2658	21	9	12
gene2659	19	11	8
gene2660	17	12	5
gene2661	0	0	0
gene2662	20	15	5
gene2663	5	4	1
gene2664	9	2	7
gene2665	7	3	4
gene2666	14	5	9
gene2667	37	21	16
gene2668	47	20	27
gene2669	44	23	21
gene2670	47	21	29
gene2671	14	8	9
gene2672	1	1	0
gene2673	55	33	24
gene2674	8	6	4
gene2675	1	1	0
gene2676	5	1	4
gene2677	6	3	5
gene2678	20	10	12
gene2679	8	3	5
gene2680	6	4	2
gene2681	9	6	3
gene2682	17	8	9
gene2683	1	4	3
gene2684	13	7	12
gene2685	8	5	3
gene2686	21	10	11
gene2687	9	7	3
gene2688	4	4	1
gene2689	4	4	0
gene2690	16	7	9
gene2691	6	2	4
gene2692	149	80	69
gene2693	64	30	34
gene2694	4	3	1
gene2695	12	5	7
gene2696	7	2	5
gene2697	4	1	3
gene2698	0	0	0
gene2699	8	7	1
gene2700	2	0	2
gene2701	10	6	4
gene2702	2	2	0
gene2703	3	1	2
gene2704	7	5	3
gene2705	0	0	1
gene2706	0	0	0
gene2707	3	1	2
gene2708	2	2	0
gene2709	3	3	0
gene2710	0	0	0
gene2711	9	4	5
gene2712	5	2	3
gene2713	1	1	0
gene2714	4	1	3
gene2715	14	7	7
gene2716	10	7	3
gene2717	13	7	6
gene2718	17	11	6
gene2719	8	3	5
gene2720	16	8	8
gene2721	6	5	1
gene2722	3	2	1
gene2723	5	4	1
gene2724	2	2	0
gene2725	7	3	4
gene2726	6	2	4
gene2727	11	8	3
gene2728	1	0	1
gene2729	2	0	2
gene2730	5	4	1
gene2732	4	2	2
gene2733	9	4	5
gene2734	48	30	18
gene2735	28	17	11
gene2736	5	3	2
gene2737	6	5	1
gene2738	10	5	5
gene2739	1	0	1
gene2740	6	2	4
gene2741	3	3	0
gene2742	6	5	1
gene2743	1	1	0
gene2744	3	0	3
gene2745	3	2	1
gene2746	1	1	0
gene2747	0	0	0
